spam,internet,order,mail,report,free,business,email,you,money,george,meeting,re,conference,ch$,crl.long
1,0,0,0,0,1.85,0,0,1.85,0,0,0,0,0,0,29
1,0,0.38,1.94,0,0.38,0.77,0.77,2.72,0,0,0,0,0,0.057,70
1,0,1.27,0.85,0,0,0,0,2.55,0.42,0,0,0,0,0.221,54
1,0,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0.097,77
1,0.56,0,0,0,1.12,0,0.18,3.18,0,0,0,0,0,0.165,34
1,0,0,0.45,0,0,0,0,3.21,0,0,0,1.37,0,0,4
1,0.72,0.36,0.36,0,0,0,0.36,2.91,0,0,0,0,0,0,11
1,0,0.93,0,0,0,0,0,0.93,0,0,0,0,0,0,23
1,0.06,0.49,0.91,1.08,0.26,0.42,0.03,2.75,0.52,0,0,0.09,0,0.515,134
1,0.33,0,0.33,0,0.67,0.67,0.33,0.67,0,0,0,0,0,0,12
1,0,0,0.13,0,0,0,0,0.2,0,0,0,0,0,1.611,278
1,0,0,0,0,3.38,0,0,3.38,0,0,0,0,0,0,5
1,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,5
1,0,0.44,0.29,0,0.14,0,0,3.14,0.14,0,0,0,0,0.05,60
1,0,0.24,1.32,0,0.6,0.24,0,4.45,0.96,0,0,0.12,0,0.224,54
1,0,0,1.31,0,2.63,0,0,1.75,0,0,0,0,0,0.067,28
1,0.45,0,1.8,0,0,0,0,1.8,0,0,0,0,0,0,14
1,1.46,0,0,0,0.58,2.04,0.29,2.04,0,0,0,0,0,0.046,34
1,0.12,0,0,0,0.24,0.24,0,2.33,0,0,0,0.12,0,0.042,69
1,0.33,0,0.33,0,0.66,1,0,1,0,0,0,0,0,0,34
1,0,0,0,0,0,0,0.62,2.48,0,0,0,0,0,0.218,28
1,0.52,0,1.04,0,0,0,1.56,2.08,0,0,0,0,0,0.402,19
1,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,7
1,0,0,0,0,4.91,0,0,3.27,0,0,0,0,0,0,12
1,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,104
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,10
1,0,0,0,0,0.5,0,0,1.52,0,0,0.25,0,0,0.041,18
1,0,0,0.25,0,0,0,0.5,3,0.25,0,0,0,0,0.997,49
1,0.35,0,0,0,0.7,0,1.41,2.12,0.7,0,0,0,0,0,21
1,0.62,0,0,0,0,0,0,2.48,0,0,0,0,0,0,53
1,0.51,0,1.03,0,0,0,1.54,1.8,0,0,0,0,0,0.434,19
1,0.74,1.49,0,0,0,0,0,6.71,0,0,0,0,0,0,12
1,2.5,0,0,0,0,1.25,0,0,0,0,0,1.25,0,0.188,21
1,0.21,0.42,0.75,1.06,0.16,0.33,0.02,3.23,0.51,0,0,0.02,0,0.868,193
1,0,0,0,0,1.56,0,0,0,0,0,0,1.56,0,0,12
1,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,1
1,0,0,0,2.06,0,0,0,0,0,0,0,1.03,0,0.342,24
1,0,0,0,0,0,0,0.19,2.36,0.19,0,0,0,0,0,19
1,0,0.14,0,0,0,0.14,0,3.31,0,0,0,0,0,0,6
1,0.17,0,0.17,0.35,0,0,0,0,0,0,0,0.35,0,0.03,85
1,0,0.8,0.1,0,0.1,0,1.11,1.31,0.1,0,0,0.1,0,0.157,669
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885,75
1,0,0,0,0,1.29,0,0,2.59,0,0,0,0,0,0,24
1,0,0,0,0,0,0,0,2.54,0,0,0,0,0,0.301,23
1,0.51,0,1.02,0,0,0.25,1.79,1.53,0,0,0,0,0,0.499,19
1,0,2.12,0,0,0,0,0,3.19,0,0,0,1.06,0,0.353,12
1,0.17,0.59,0.08,0,0.25,0.08,0.93,1.61,0.08,0,0,0.08,0,0.117,669
1,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,25
1,0.58,0.58,0,0,1.74,0,0,1.16,0.58,0,0,0,0,0.085,12
1,0.14,0.49,0.35,1.48,0.17,0.49,0.03,3.24,0.77,0,0,0.07,0,1.05,154
1,1.6,0.32,0.64,0,0,1.6,0,1.28,0,0,0,0,0,0.106,63
1,0,0.09,0.39,0,0,0.09,0,3.67,0.09,0,0,0.09,0,1.31,54
1,0,0,0.31,0,0.31,0.62,0,2.82,0,0,0,0.94,0,0,22
1,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,67
1,0,0,2.8,0,0,2.8,0,4.67,0,0,0,0.93,0,0.154,10
1,0,1.14,0,0,0,0,0,0,1.14,0,0,0,0,0.197,35
1,0,0,0,2.06,0,0,0,0,0,0,0,1.03,0,0.34,23
1,0.4,0,1.21,0,0.4,0,0,3.65,0.4,0,0,0.4,0,0.272,34
1,0,0,0,0,0,0,0.6,3.65,0.6,0,0,0,0,0.315,30
1,0,0.77,1.55,0,0.25,0,0,1.55,0,0,0,0,0,0.161,110
1,0.25,0.76,0.31,0.38,0.38,0.44,0.06,2.98,0.76,0,0,0,0,0.241,45
1,0,0,2.38,0,0,0.47,0,1.9,0,0,0,0,0,0.799,148
1,0.42,0,0.42,0,0,0,0,2.52,0.42,0,0,0.84,0,0.194,20
1,0,0,0,0,0,0,0.62,3.72,0.62,0,0,0,0,0.322,30
1,0,0,0,0,1.01,0,1.68,2.36,0,0,0,0,0,0.06,1013
1,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,68
1,0,0.07,0.14,0.07,0,0.28,0,4.31,0.07,0,0,0,0,0.206,10
1,0,0.24,1.32,0,0.6,0.24,0,4.44,0.96,0,0,0.12,0,0.205,54
1,0.3,0,1.2,0,0.4,0.2,0.1,2.61,0,0,0,0,0,0.406,84
1,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,10
1,0.35,0.58,0.66,1.28,0.23,0.42,0,3.12,0.46,0,0,0.03,0,0.486,116
1,0.3,0.4,1.71,0,0.6,0,0.8,3.43,0.3,0,0,0.2,0,0.206,103
1,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0.279,12
1,0.97,0.87,0.58,0.87,0,0,1.17,3.81,0.29,0,0,0,0,0.232,49
1,0,0,0,0,1.42,0,0,2.14,0.71,0,0,0,0,0,36
1,0,1.52,1.52,0,0.3,0,1.52,2.14,0.3,0,0,0,0,0.225,217
1,0,0.28,0.28,0,0.56,0,0.56,2.52,0,0,0,0.28,0,0,34
1,0.09,0,0.19,0,0.66,0,0,1.52,0,0,0,0,0,0,31
1,0,0,1.11,0,0,0,0,2.22,0,0,0,0,0,0,16
1,0,0,0.51,0,0.25,0.76,1.27,2.04,0,0,0,0,0,0,66
1,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,12
1,0,0,0,0,1.66,0,0,3.33,0,0,0,0,0,0,38
1,1.4,0.35,0.35,0,2.1,0.7,0.35,2.1,1.4,0,0,0,0,0,13
1,1.2,0,0,0,6.02,0,0,1.2,0,0,0,0,0,0,32
1,0,0,0.53,0,0,0.53,0,5.85,0,0,0,0,0,0,19
1,0,0,0,0,1.26,0,0,1.26,0,0,0,0,0,0,42
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,1.24,0.4,0.4,0.36,0.72,0.4,0.4,3.08,0.6,0,0,0.11,0,0.164,181
1,1.21,0,0,0,6.09,0,0,1.21,0,0,0,0,0,0,32
1,0.28,0.28,1.15,0,0,0,0,2.89,0.28,0,0,0,0,0.221,140
1,0,0.19,0.38,0,0.29,0.19,0,2.51,0.38,0,0,0.29,0.19,0.059,148
1,0,0,1.01,0,0.2,0.4,0.2,0.8,0,0,0,0,0,0.302,11
1,0,0,1.52,0,0,1.72,0.38,3.05,0,0,0,0,0,0.147,430
1,0.38,0,0,0,0.38,0,1.16,1.93,0.38,0,0,0,0,0.121,22
1,0.16,0,0.65,0,0.16,0,0,1.47,0.32,0,0,0,0,0.29,13
1,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,70
1,0,0.2,0.3,0,0.3,0.2,0,2.61,0.4,0,0,0.3,0.2,0.056,148
1,0,0.1,0.75,0,0.15,0.3,0,5,0.8,0,0,0.2,0,0.131,127
1,0,0.89,0.29,0,0.09,0,1.08,1.38,0.19,0,0,0.09,0,0.154,669
1,0,0.61,0,0,1.22,0,0,5.52,0,0,0,0,0,0,34
1,0,0,0,0,2.22,0,0,2.22,0,0,0,0,0,0.291,11
1,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,4
1,1.04,0.52,1.56,0.08,0.86,0.34,0,1.82,0.34,0,0,0.08,0,0.261,54
1,0.08,0.69,2.41,0,0.34,0.08,0,2.76,0.17,0,0,0.34,0,0.067,82
1,0,0,0.35,0,0.35,0.71,0.35,3.76,0.53,0,0,0,0,0.029,97
1,0,0.23,0.23,0,0.23,0,0,3.81,0,0,0,0,0,0.037,97
1,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,5
1,0,0,1.88,0,0,0,0,0.26,0,0,0,0,0,0,55
1,0.54,0,0.27,0,1.08,0,0.27,1.08,0.54,0,0,0,0,0.496,64
1,0,0,0.16,0.08,0,0.32,0,3.68,0.08,0,0,0.08,0,0.232,10
1,0,0,0,0,0,0,0,1.29,1.29,0,0,0,0,0.208,25
1,0,0,0,0,0.38,0,0.19,1.14,0,0,0,0,0,0,21
1,0,0.09,0.39,0,0.29,1.07,0.39,3.51,1.36,0,0,0.09,0,0.015,40
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,11
1,1.25,0,0.41,0,0.41,0,1.67,0.41,0,0,0,0,0,0.062,8
1,0,0,0,0,0.86,0.86,0,3.47,0,0,0,0,0,0.481,159
1,0,0,0,0,1.05,1.05,0,3.15,0,0,0,1.05,0,0.182,28
1,0,0,0.38,0,0,0,0,1.92,0,0,0,0,0,0,735
1,0,0.31,0,0,1.25,0.62,0,3.14,0,0,0,0.31,0,0.388,61
1,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0.255,81
1,0.26,0,0.79,0,0,0,1.31,3.16,0,0,0,0,0,0,60
1,0,0,0,0,0.47,0.47,0,4.28,0,0,0,0.47,0,0.23,91
1,0,0,0,0,0.47,0.95,0,3.34,0,0,0,1.43,0,0.306,78
1,0,0,0,0,0.49,0.49,0,4.45,0,0,0,0.49,0,0.239,69
1,0,0,0,0,1.19,1.19,0,1.19,0,0,0,0,0,0.787,31
1,0,1.63,0,0,1.63,0,0,3.27,0,0,0,0,0,0.267,16
1,0.05,0,0.21,0,0.38,0.1,0,2.85,0.16,0,0,0,0,0.058,56
1,0,0,0,0,0,0.67,0,3.05,0,0,0,0,0,0,21
1,1.41,0.23,0.47,0,0,1.41,0.47,0.94,0,0,0,0.23,0,0.151,276
1,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0.212,24
1,0.52,0,0.17,0,0,0.17,0.7,0.87,0,0,0,0,0,0.058,39
1,0,0,0,0,0,0,2.23,1.49,0,0,0,0,0,0,45
1,0,0,0.56,0,0,0,0.56,3.38,0,0,0,0.56,0,0,148
1,0,0,0,0,0.8,0.8,0,1.6,0,0,0,0,0,0.361,22
1,0,0,0,0.87,0,0,0,0.87,0,0,0,0,0,0,51
1,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,39
1,0,0,0,0,0,0.76,0.76,0.76,0,0,0,0,0,0,19
1,0,1.36,0,0,1.36,0,0,1.36,0,0,0,0,0,0.222,63
1,0,0,0,0,0,0.57,0.28,2.88,0,0,0,0,0,0.218,40
1,0.25,0,0.75,0,0.25,0,0,2.01,0,0,0,0.25,0,0,114
1,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0.213,23
1,0,0.5,0.84,0.33,0,0,0.16,2.37,0.33,0,0,0,0,0.143,247
1,0,0,0.82,0,0.41,0,0,1.23,0,0,0,0,0,0,18
1,0,0,0,0,0.9,0,1.81,3.63,0,0,0,0.9,0,0.17,41
1,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0.212,21
1,0.28,0.28,0.98,0,1.12,0.7,0.07,2.24,0.7,0,0,0.14,0,0.312,94
1,0,0,0,0,0.9,0,1.81,3.63,0,0,0,0.9,0,0.17,41
1,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,75
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1,0,0,0,0,4.76,0,0,1.58,0,0,0,0,0,0,137
1,0,0,0.16,0,0.82,0.33,0.16,2.81,0.33,0,0,0,0,0.05,350
1,0,0,0.55,0,0,0,0.55,3.31,0,0,0,0.55,0,0,148
1,0,0,0,0,0,0,1.72,0.86,0,0,0,0.86,0,0.136,31
1,0.63,0.63,0,0,1.26,0,0.63,1.89,0,0,0,0,0,0,19
1,0,0,1.12,0,0,0,1.12,2.24,0,0,0,0,0,6.003,14
1,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0.208,16
1,0,0.61,0.61,0,0.61,0.61,0,1.83,0.3,0,0,0,0,0.067,63
1,0,0,0,0,2.17,0,2.17,6.52,0,0,0,0,0,0,5
1,0.65,0,0,0,0.32,1.63,2.45,1.79,0.32,0,0,0,0,0.027,12
1,0,0,0,0,2.17,0,2.17,6.52,0,0,0,0,0,0,5
1,0,0,0,0,0,0.98,1.96,2.94,0,0,0,0,0,0,12
1,0.04,0.29,0.42,1.69,0.32,0.54,0.22,3.47,0.84,0,0,0.07,0,0.165,117
1,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,15
1,0,0,0.56,0,0.56,0.56,0,1.69,0,0,0,0,0,0.273,22
1,0.07,0.07,0,0,0,0.15,0,0.15,0.07,0,0,0,0,0.023,10
1,0,0,0,0,0.54,0.54,0,4.32,0,0,0,0.54,0,0.26,68
1,0,0,1.65,0,0.82,0,0,3.3,0,0,0,0,0,0,68
1,0,0,0,0,0,0,0,2.05,0.41,0,0,0,0,0,14
1,0.58,0,0.43,0,0.29,1.46,2.05,1.9,0.29,0,0,0,0,0.024,12
1,1.04,1.04,2.22,0,0.29,0.74,0,1.63,0,0,0,0,0,0.21,887
1,0.42,0.08,0.08,0.17,0,0.17,0.08,1.2,0.08,0,0,0,0,0.014,48
1,0,0.22,0.11,0,0.44,0.44,0,4.68,1.11,0,0,0.44,0,0.224,103
1,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,61
1,0,0.1,0.1,0,0,0,0,3.38,0.32,0,0,0.05,0,0.186,289
1,0,0,0.44,0,0.44,0,0,4.46,0.44,0,0,0.44,0,0.15,28
1,0,0,0.43,0,0,1.74,0,0.87,0.43,0,0,0,0,0,107
1,3.57,0,0,0,0,0,0,7.14,0,0,0,0,0,0,15
1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4
1,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0.215,18
1,0,0,1.63,0,0.81,0,0,4.09,0,0,0,0,0,0,71
1,0,0.52,0,0,0.79,0,0,1.32,0.52,0,0,0,0,0,71
1,0,0.64,0,0,0,0.32,0,3.37,0,0,0,0,0,0.075,15
1,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,16
1,0,0,0.19,0,0.58,0.58,0.58,4.29,0,0,0,0.39,0,0.135,21
1,0,0,0,0,0.73,0,0,2.94,0,0,0,0.73,0,0,7
1,4,0,0,0,4,0,0,4,0,0,0,0,0,0,12
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13
1,0,0,0,0,3.15,0,1.05,0,0,0,0,0,0,0,24
1,0,0,1.19,0,0,0,2.38,0,0,0,0,0,0,0,38
1,1.16,1.16,0,0,0,0,0,2.32,0,0,0,0,0,0,28
1,0,0.5,0.06,0,0.69,0.5,0.38,3.49,1.08,0,0,0.25,0,0.592,73
1,0.09,0,0.19,0,0.66,0,0,1.52,0,0,0,0,0,0,31
1,0,0,0,1.07,1.07,0,0,2.15,1.07,0,0,0,0,0.598,295
1,0,0,1.81,0,0.22,0,0,3.4,0,0,0.45,0.22,0,0,83
1,0,0,0,0,0.47,0,1.91,1.91,0,0,0,0,0,0.295,54
1,0.4,0,0,0,0.2,0.4,0.2,1.83,0,0,0,0,0,0,142
1,0,0,1.81,0,0.22,0,0,3.4,0,0,0.45,0.22,0,0,83
1,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,17
1,0.57,1.15,1.15,0,0.19,0.19,2.12,2.12,0.77,0,0,0,0,0.191,525
1,0.54,0,0,0.27,0,0.27,0.54,2.18,0,0,0,0,0,0.083,114
1,0.17,0.79,0.79,0,0.62,0.08,1.33,2.66,0.08,0,0,0.08,0,0.211,583
1,0.13,0.39,0.13,0,0.13,0,0,2.35,0.26,0,0,0,0,0.068,30
1,0,0,0,0,0.41,0,0,2.08,0,0,0,0,0,0,12
1,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,12
1,0,0,0,0,0.62,0.62,0,1.25,0,0,0,0,0,0.075,101
1,0,0,0.19,0,0.58,0.58,0.58,4.29,0,0,0,0.39,0,0.135,21
1,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0.105,22
1,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,11
1,0.38,0.38,0,0,0.38,0,0.38,0.38,0.38,0,0,0,0,0.35,8
1,0,0,0.49,0,0,0,0,2.48,0,0,0,0,0,0,64
1,0,0,0.52,0,1.05,0.52,0,3.15,0.52,0,0,0,0,0.698,14
1,0.16,0.16,0,0,0,0,0,4.67,0.32,0,0.32,0.24,0,0.03,10
1,0,0,0.95,0,0,0,0,5.71,0,0,0,0,0,0,6
1,0,0,0,0,4.27,0,0,3.41,5.98,0,0,0,0,0,17
1,0.57,1.15,1.34,0,0.19,0.19,1.92,2.11,0.77,0,0,0,0,0.191,525
1,0,0,0,0,1.85,0,0,1.85,0,0,0,0,0,0,29
1,0,0.6,0,0,0,0,2.43,1.82,0,0,0,0,0,0,71
1,1.16,0.4,0.4,0.4,0.64,0.36,0.4,3.06,0.6,0,0,0.12,0,0.152,181
1,0.28,0,0,0,0.84,0.28,4.51,2.54,0,0,0,0,0,0.045,104
1,0,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0.716,43
1,0.09,0,0.19,0,0.66,0,0,1.52,0,0,0,0,0,0,31
1,0,0,0,0,0,0,0.42,0.42,0,0,0,0,0,1.269,183
1,0,0.09,0.69,0,0.13,0.32,0,4.92,0.74,0,0,0.18,0,0.121,127
1,0.84,0.42,0.14,0.14,0.14,0.14,0.28,4.34,0.28,0,0,0.42,0,0.05,15
1,0.83,0.41,0.13,0.13,0.13,0.13,0.27,4.31,0.27,0,0,0.41,0,0.05,15
1,0.17,0,0.17,0,1.55,0.34,0.17,2.94,0,0,0,0,0,0.086,38
1,0.57,1.15,1.15,0,0.19,0.19,2.12,2.12,0.77,0,0,0,0,0.191,525
1,1.01,0.4,0.4,0.36,0.54,0.36,0.36,3.05,0.76,0,0,0.07,0,0.139,181
1,0,0,0,0,0.6,0,0,0,0.6,0,0,0,0,0.72,43
1,0.57,1.15,1.15,0,0.19,0.19,2.11,2.11,0.77,0,0,0,0,0.191,525
1,0,0,0,0,2.58,0,0,2.58,0,0,0,0,0,0.116,20
1,0,0,0.17,0,1.03,0.34,0.17,3.44,0,0,0,0,0,0.196,53
1,0,0,0,0,0,0,0,1.21,0,0,0,1.21,0,0,31
1,0.57,1.15,1.15,0,0.19,0.19,2.12,2.12,0.77,0,0,0,0,0.191,525
1,0,1.47,1.47,0,0.29,0,1.62,2.35,0.29,0,0,0,0,0.215,217
1,0,1.47,1.47,0,0.29,0,1.62,2.35,0.29,0,0,0,0,0.215,217
1,0,0,0.17,0,0.17,0.17,0,0.17,0,0,0,0.34,0,0.027,11
1,0,0,0.73,0,0,0,0,0.73,0,0,0,0,0,0,12
1,0,0,0.58,0,0.58,0,0,0.58,0,0,0,0,0,0,11
1,0,0,0,0,0.11,0,0.11,0.35,0,0,0.35,0,0.11,0,41
1,2.95,0,0,0,5.91,2.95,0.59,1.77,0.59,0,0,0,0,0,15
1,0.57,1.15,1.34,0,0.19,0.19,1.92,2.11,0.77,0,0,0,0,0.191,525
1,0.17,0.34,4.09,0,1.13,0.26,1.91,2.35,0.43,0,0,0,0,0.056,126
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1,0,0,0,0,1.28,0,0,3.86,0.85,0,0,0,0,0.133,110
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1,0.38,0,0,0,0.38,0,1.16,1.93,0.38,0,0,0,0,0.12,22
1,0,0,0,0,1.66,0,0,3.33,0,0,0,0,0,0,38
1,0,0.13,1.5,0,0.27,0,0.4,1.09,0,0,0,0,0,0.064,107
1,0.04,0.29,0.42,1.69,0.32,0.54,0.22,3.47,0.84,0,0,0.07,0,0.165,117
1,0.27,0.54,0.54,0,0,0,0.27,1.37,0,0,0,0.27,0,0.128,93
1,2.8,0,1.2,0,0.4,0,0,4,1.2,0,0,0,0,0.052,5
1,0,0,0,0,4.54,0,9.09,0,9.09,0,0,0,0,0,4
1,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0.932,39
1,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,46
1,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,42
1,0.2,0,1.36,0,0,0,0,3.68,0.27,0,0,0,0,0.197,53
1,0,0,0,0,0.12,0,0.12,0.12,0,0,0.38,0,0,0,41
1,0,0,0,0,0.12,0.12,0.12,0.12,0,0,0.37,0.12,0,0,41
1,0,0,0,0,0.12,0.12,0.12,0.12,0,0,0.36,0.12,0,0,41
1,0.98,0.89,0.59,0.89,0,0,1.18,3.85,0.29,0,0,0,0,0.222,49
1,0.04,0.29,0.42,1.69,0.32,0.54,0.22,3.47,0.84,0,0,0.07,0,0.165,117
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,17
1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,7
1,0.42,0.42,0.21,0,0.85,1.07,0,4.07,0,0,0,0,0,0.18,36
1,0,0,0.58,0,1.46,0.29,0.87,1.16,0,0,0,0.29,0,0,37
1,0,1.32,1.54,0,0.66,0,1.54,2.87,0.22,0,0,0,0,0.114,65
1,0,0,1.63,0,0,0,0,3.27,0,0,0,0,0,0,11
1,0,0,0.76,0,0,0,0,3.05,0,0,0,0.76,0,0,4
1,0,1.32,1.54,0,0.66,0,1.54,2.87,0.22,0,0,0,0,0.114,65
1,0.1,0,0,0,0,0,0.21,0.63,0,0,0,0,0,0.609,126
1,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,36
1,0,0,0.87,0,0,3.49,0,1.31,0,0.43,0,0,0,0.149,47
1,0.17,0.34,4.09,0,1.13,0.26,1.91,2.35,0.43,0,0,0,0,0.056,126
1,1.41,0.35,0.35,0,2.12,0.7,0.35,2.12,1.41,0,0,0,0,0,13
1,0.12,0.5,0.97,1.06,0.15,0.25,0,2.57,0.56,0,0,0.06,0,0.42,178
1,0,0,0,0.09,0,0,0.09,0.19,0,0,0,0,0,0,44
1,0,0.6,1.45,0,0.12,0,0,1.33,0.12,0,0,0,0,0.234,39
1,0,0.1,0.75,0,0.15,0.3,0,5,0.8,0,0,0.2,0,0.131,127
1,0,0.9,0.45,0,1.81,0,0.45,1.36,0,0,0,0.45,0,0.16,71
1,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,22
1,0.45,0,1.35,0,0,0,0.9,2.26,0,0,0,0,0,0.41,12
1,0,1.2,4.81,0,0,0,0,1.2,0.4,0,0,0,0,0.794,41
1,0.03,0,0.1,0,0.17,0.03,0,0.81,0.17,0,0.03,0,0,0.065,46
1,0.28,0.28,0.84,0.09,0.89,0.37,0.46,3.8,0.28,0,0,0.28,0,0.109,116
1,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,39
1,0.08,0.16,1.09,0,0.67,0.67,0.08,2.52,0.5,0,0,0.08,0,0.378,67
1,0.16,0,0.65,0,0.16,0,0,1.47,0.32,0,0,0,0,0.29,13
1,0.6,0,0.6,0,1.82,0,0,4.26,0,0,0,0,0,0,26
1,0.33,0,0.16,0,1.52,0.33,0.16,2.88,0,0,0,0,0,0.084,40
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
1,0,0,0,0,3.35,0,0,0.55,0,0,0,0,0,0.095,36
1,0,1.69,0,0,0.24,0,0,2.91,0.24,0,0,0.24,0,0.291,67
1,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0.228,16
1,0.61,0,0.15,0,0.3,1.54,2.32,1.85,0.3,0,0,0,0,0.025,13
1,1.11,0.23,0.29,0.07,0.87,0.45,0.66,3.95,0.34,0,0,0.23,0,0.145,116
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
1,0,0,0,0,2.4,0,0,2.4,0,0,0,0,0,0.302,11
1,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,15
1,0.08,0,0.49,0,0,0,0.32,2.46,1.14,0,0,0,0,0.255,84
1,0,0.22,2.75,0,0.45,0,1.37,2.06,0.22,0,0,0,0,0.229,138
1,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,4
1,0.53,0.19,1.12,0,0.26,0.13,0.26,3.78,0.26,0,0,0,0,0.265,272
1,1.04,0.52,1.56,0.08,0.86,0.34,0,1.82,0.34,0,0,0.08,0,0.261,54
1,0,0,0,0,0.29,0,0,2.19,0.43,0,0,0.29,0,0,28
1,1.04,0.52,1.56,0.08,0.86,0.34,0,1.82,0.34,0,0,0.08,0,0.261,54
1,0.26,0,0,0,0.53,0,0,1.33,0.26,0,0,0,0,0,107
1,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,19
1,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,22
1,0,0,0,0.18,0.56,0.18,0.56,0.56,0,0,0,0,0,0.061,13
1,0,0,0,0,6.25,0,0,4.16,0,0,0,0,0,0,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1,0,0.09,0.39,0,0,0.09,0,3.74,0.09,0,0,0,0,1.284,54
1,0.27,1.94,1.67,0,0.27,0,1.94,2.5,0.55,0,0,0,0,0.364,48
1,0,0,0.23,0,0.58,0.23,0.11,4.19,0.46,0,0,0.11,0.11,0.104,326
1,0,0,0.55,0,0,0,0,1.11,0,0,0,0,0,0.029,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1,0.73,0,0,0,0,0,0,4.9,0,0,0,0,0,0.077,22
1,0,0,0,0,0,0,0,6.42,0,0,0,0,0,0,12
1,0,0.87,0,0,0,0,0.29,5.24,0.29,0,0,0,0,0.085,33
1,0.28,0,0,0,0,0.28,0.57,2.89,0.28,0,0,0,0,0,64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.16,0,0.49,0,0,0,0.32,2.37,1.14,0,0,0,0,0.255,84
1,1.06,0.53,1.59,0.08,0.88,0.44,0,1.86,0.35,0,0,0.26,0,0.254,54
1,0.16,0,0.49,0,0,0,0.32,2.37,1.14,0,0,0,0,0.256,84
1,0,0,0.23,0,0.58,0.23,0.11,4.19,0.46,0,0,0.11,0.11,0.104,326
1,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,13
1,0,0.41,0.83,0,0,0.41,0,1.66,0,0,0,0,0,0,54
1,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,11
1,1.06,0.53,1.59,0.08,0.88,0.44,0,1.86,0.35,0,0,0.26,0,0.254,54
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1,0,0,0.88,0,0.44,0,0,1.32,0,0,0,0,0,0,10
1,0,0.09,0.39,0,0,0.09,0,3.74,0.09,0,0,0,0,1.308,54
1,0.14,0.66,1.25,1.1,0.14,0,0,2.35,0.29,0,0,0,0,0.266,145
